'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8','ECG'
'[22:53:47.012 08/07/2079]',-55.873,53.138,-10.159,-24.615,-8.596,-26.960,-32.039,29.695,3.126,7.424,-83.614,-8.596,-21.490,-2.344,10.549,-66.422,5.861,-21.490,10.940,-13.675,-9.768,6.642,10.549,-48.059
'[22:53:47.016 08/07/2079]',-66.813,53.919,-9.377,-31.258,-18.755,-27.350,-34.383,26.569,0.000,14.066,-89.084,-14.066,-20.317,-1.563,8.205,-74.628,2.344,-23.834,10.159,-6.642,-12.503,5.861,8.205,-51.184
'[22:53:47.020 08/07/2079]',-55.092,39.072,-8.205,-17.582,-14.847,-19.145,-24.615,16.410,5.861,14.847,-60.952,-12.503,-14.847,-8.596,12.503,-40.244,1.172,-19.927,8.987,-3.126,-18.755,0.781,12.503,-38.291
'[22:53:47.023 08/07/2079]',-18.364,13.675,-12.112,0.391,0.781,-6.642,-10.549,0.391,18.755,19.927,-28.913,-5.861,-3.516,-10.549,13.675,5.079,0.391,-8.596,12.894,-6.252,-22.662,0.000,13.675,-14.457
'[22:53:47.027 08/07/2079]',-6.252,-5.861,-8.205,5.079,7.814,-5.861,-1.954,-15.629,12.894,18.755,-13.284,-4.298,-11.331,-10.549,9.768,26.960,-1.563,-8.987,8.987,-7.814,-19.927,2.344,9.768,9.377
'[22:53:47.031 08/07/2079]',0.391,-22.662,-2.344,7.033,9.768,-6.642,0.000,-20.708,10.940,20.317,-3.516,-8.987,-10.549,-5.470,5.861,30.476,-0.391,-12.112,3.126,-0.391,-14.066,-1.954,5.861,20.317
'[22:53:47.035 08/07/2079]',21.490,-27.741,-5.861,10.940,15.238,0.781,1.954,-19.927,4.689,20.317,6.252,0.391,-10.940,-8.987,7.814,45.324,1.954,-8.596,6.642,-3.126,-14.457,-3.126,7.814,19.536
'[22:53:47.039 08/07/2079]',22.271,-30.867,-6.642,8.596,15.238,1.563,-0.391,-24.225,1.563,17.582,6.642,-6.642,-9.377,-7.033,5.079,32.430,1.172,-10.159,7.424,-9.768,-1.563,-0.781,5.079,7.814
'[22:53:47.043 08/07/2079]',5.861,-25.006,-5.470,8.596,5.861,6.642,-9.377,-19.927,4.298,16.020,3.126,-19.536,-11.331,-2.344,5.861,13.675,1.563,-16.020,6.252,-10.549,-10.159,11.722,5.861,-9.377
'[22:53:47.047 08/07/2079]',-4.689,-15.629,-2.344,7.033,-8.205,14.066,-5.861,-16.801,4.298,15.629,8.987,-17.973,-8.205,-5.470,14.066,12.503,2.344,-13.675,3.126,-10.159,-11.331,10.549,14.066,-24.225
'[22:53:47.051 08/07/2079]',10.159,-29.304,-4.689,14.066,-6.252,20.317,-2.735,-20.708,5.079,14.847,14.457,-10.159,-1.954,-8.205,8.205,27.741,2.735,-10.549,5.470,-6.642,-12.503,10.549,8.205,-35.556
'[22:53:47.055 08/07/2079]',19.536,-26.960,-2.735,12.894,3.126,21.880,1.954,-25.006,3.126,16.801,13.284,-11.722,-5.079,-8.596,8.987,28.132,4.298,-12.503,3.516,-8.596,-19.536,13.284,8.987,-35.556
'[22:53:47.059 08/07/2079]',16.020,-26.960,1.563,8.596,1.954,16.410,-0.391,-18.364,5.861,16.410,6.252,-4.298,3.516,-7.033,4.689,25.006,3.126,-14.847,-0.781,-2.735,-2.344,-2.735,4.689,-37.118
'[22:53:47.063 08/07/2079]',30.867,-13.284,-0.781,8.987,20.317,21.490,-5.079,-11.722,8.596,15.629,3.516,1.563,10.159,-2.735,4.689,18.755,6.642,-9.768,1.563,3.516,-4.298,-2.344,4.689,-33.602
'[22:53:47.066 08/07/2079]',5.079,-10.940,0.000,13.284,15.238,1.172,0.781,-9.377,5.470,10.940,-2.344,-1.563,-3.516,0.391,0.391,17.192,-0.391,-6.252,0.781,-11.722,4.298,5.470,0.391,-31.648
'[22:53:47.070 08/07/2079]',-8.596,-5.861,4.689,7.033,9.768,-3.907,6.642,-14.847,16.410,5.861,-1.954,-7.424,-7.814,6.642,8.987,5.861,-3.907,-6.642,-3.907,-9.768,8.987,0.391,8.987,-27.741
'[22:53:47.074 08/07/2079]',-11.722,-9.768,7.033,12.503,-0.391,-1.172,3.907,-3.907,11.722,2.735,-5.470,6.642,1.172,-3.516,4.298,15.238,-1.954,-3.126,-6.252,-4.298,10.940,1.563,4.298,-28.132
'[22:53:47.078 08/07/2079]',-20.317,-10.940,-6.252,14.066,-10.549,-11.722,5.861,-6.642,8.205,1.954,-11.722,6.252,-2.344,0.391,-0.391,8.987,-3.907,-3.126,7.033,-8.205,8.205,9.768,-0.391,-22.271
'[22:53:47.082 08/07/2079]',-26.569,-1.954,0.391,2.735,-14.847,-1.954,3.126,-11.331,10.549,2.735,-15.629,-0.391,7.033,-0.781,-1.172,-5.861,-4.689,-4.689,0.391,-7.033,19.536,4.298,-1.172,-12.503
'[22:53:47.086 08/07/2079]',-14.066,-2.735,-0.781,7.814,-10.549,10.549,-5.470,-4.298,8.596,8.205,-8.596,3.907,17.192,0.781,-1.563,-3.126,-2.344,-1.954,1.563,3.907,15.238,0.781,-1.563,5.861
'[22:53:47.090 08/07/2079]',-2.735,-0.781,-8.205,10.549,3.516,7.033,-5.079,-7.814,7.424,5.079,-5.470,7.814,17.192,7.033,-6.642,-0.391,-5.470,3.516,8.987,-1.563,21.490,4.298,-6.642,22.271
'[22:53:47.094 08/07/2079]',-5.079,12.894,0.781,11.722,12.112,5.861,3.907,-1.563,8.987,1.563,0.000,3.907,15.238,6.252,-4.298,-1.172,-5.079,5.470,0.000,-8.205,13.284,10.940,-4.298,36.337
'[22:53:47.098 08/07/2079]',0.391,17.973,3.126,2.735,16.801,5.470,-0.391,1.954,7.033,2.344,-1.954,2.735,14.066,5.079,-4.689,-1.954,-5.079,5.470,-2.344,-1.954,4.689,5.861,-4.689,50.012
'[22:53:47.102 08/07/2079]',19.536,1.954,1.172,8.205,17.973,8.596,0.781,4.298,5.861,0.781,8.205,8.205,11.722,10.549,-11.722,13.675,-1.563,8.987,-0.391,0.391,0.391,6.642,-11.722,60.171
'[22:53:47.105 08/07/2079]',6.252,7.814,3.907,5.079,7.814,8.596,5.861,0.781,8.596,0.000,12.112,3.126,13.284,14.066,-8.596,5.861,0.391,9.768,-3.126,-11.331,8.205,13.675,-8.596,64.860
'[22:53:47.109 08/07/2079]',11.331,11.722,1.563,-1.954,12.112,11.331,-0.391,0.391,8.205,5.079,6.252,-7.424,16.020,14.066,-1.172,-15.238,-1.172,1.563,-0.781,-11.331,8.205,8.205,-1.172,63.297
'[22:53:47.113 08/07/2079]',14.847,13.675,2.344,-0.781,9.377,15.238,-1.954,5.861,10.549,5.079,5.079,-2.344,17.973,24.615,0.391,-23.053,1.172,1.954,-1.563,-3.126,14.066,5.861,0.391,61.343
'[22:53:47.117 08/07/2079]',9.377,12.112,-4.689,7.033,21.880,0.781,1.563,-0.781,8.596,0.781,8.596,0.000,19.536,16.410,-3.126,-12.503,-2.344,1.563,5.470,-11.331,14.066,15.238,-3.126,69.939
'[22:53:47.121 08/07/2079]',20.317,6.642,7.033,0.781,36.337,-6.252,10.940,-6.252,4.689,5.079,8.596,-8.596,17.192,11.331,-3.516,-15.238,-6.252,1.563,-6.252,-7.033,12.112,11.722,-3.516,78.535
'[22:53:47.125 08/07/2079]',20.708,2.344,6.642,1.954,29.304,-6.252,6.642,1.563,2.344,7.033,0.391,-7.814,17.973,15.629,-13.284,-17.582,-6.252,1.172,-5.861,2.344,15.629,8.205,-13.284,82.833
'[22:53:47.129 08/07/2079]',19.536,1.563,1.954,4.689,29.304,-10.549,5.861,3.516,3.907,10.159,0.000,0.000,21.099,13.284,-8.596,-10.159,-5.079,5.861,-1.172,2.735,14.066,7.033,-8.596,78.144
'[22:53:47.133 08/07/2079]',17.973,8.596,7.033,-0.781,24.615,-1.954,12.894,-3.126,10.940,13.284,-1.563,-12.894,29.304,19.536,-10.940,-27.350,-5.470,8.596,-6.252,0.391,28.132,6.642,-10.940,67.204
'[22:53:47.137 08/07/2079]',3.516,15.629,9.377,3.516,7.033,11.331,14.847,-1.172,14.847,14.457,3.516,-5.861,27.741,25.788,-0.781,-24.615,-3.516,12.112,-8.596,1.563,17.192,16.410,-0.781,60.562
'[22:53:47.141 08/07/2079]',-4.689,13.284,3.126,13.284,-6.252,10.549,15.629,4.689,23.443,10.940,6.252,5.079,35.165,29.304,-5.079,-10.549,-5.079,15.238,-2.344,-1.563,20.317,20.708,-5.079,55.873
'[22:53:47.145 08/07/2079]',-3.516,16.020,10.159,16.020,7.033,0.000,22.271,8.987,25.006,13.284,7.033,9.768,38.291,29.695,-2.344,-8.596,-6.252,18.364,-9.377,-12.503,32.039,22.662,-2.344,54.701
'[22:53:47.148 08/07/2079]',-7.814,22.662,4.298,8.205,-0.781,3.126,16.410,8.205,21.490,17.973,0.781,2.735,38.291,31.648,-6.252,-19.145,-12.112,15.629,-3.516,-12.112,33.211,16.020,-6.252,55.092
'[22:53:47.152 08/07/2079]',8.205,13.675,1.172,9.377,3.516,1.172,17.973,10.940,16.410,22.271,4.689,2.344,39.072,33.993,-5.470,-19.145,-12.894,16.801,-0.391,-6.252,34.774,9.768,-5.470,53.529
'[22:53:47.156 08/07/2079]',32.430,5.470,3.516,12.503,26.569,3.126,17.973,6.642,14.847,28.132,11.722,7.814,38.291,36.337,-0.391,-10.159,-8.987,23.053,-2.735,-6.252,39.463,7.033,-0.391,48.840
'[22:53:47.160 08/07/2079]',17.192,9.377,3.907,1.172,17.973,8.987,5.470,-0.391,11.722,22.271,7.033,-3.126,28.132,36.337,-2.735,-22.662,-7.814,16.020,-3.126,-4.298,23.834,18.364,-2.735,36.728
'[22:53:47.164 08/07/2079]',5.470,14.066,14.066,3.907,6.642,11.331,11.331,8.205,16.801,21.490,10.940,-3.126,30.085,48.449,-3.126,-28.523,-1.954,16.020,-13.284,-0.391,14.457,35.165,-3.126,31.258
'[22:53:47.168 08/07/2079]',2.735,6.252,18.364,8.596,5.470,7.814,11.331,10.940,19.927,12.503,12.112,5.079,35.946,32.430,-7.033,-8.987,0.000,15.629,-17.582,2.344,22.271,24.225,-7.033,26.569
'[22:53:47.172 08/07/2079]',1.954,7.424,14.457,9.377,9.377,4.298,13.284,7.033,19.536,8.596,12.112,1.563,29.695,24.615,-2.344,-8.596,-3.516,14.066,-13.675,-6.252,19.927,20.708,-2.344,28.913
'[22:53:47.176 08/07/2079]',9.377,12.894,7.814,16.410,14.066,1.172,12.503,17.973,17.582,12.503,5.470,5.079,30.476,31.258,-5.470,-12.503,-2.344,10.159,-7.033,-2.735,22.271,16.020,-5.470,25.006
'[22:53:47.180 08/07/2079]',4.689,21.099,9.768,12.112,12.503,0.000,11.722,23.834,12.894,8.987,0.391,16.020,29.695,20.317,-2.344,-7.424,0.000,12.503,-8.987,-1.563,26.569,0.781,-2.344,16.410
'[22:53:47.184 08/07/2079]',11.722,15.238,1.563,10.549,16.410,-0.781,12.112,11.722,7.033,12.894,5.470,7.033,20.317,21.880,0.391,-8.596,-1.563,17.192,-0.781,-4.298,14.066,6.642,0.391,10.549
'[22:53:47.188 08/07/2079]',5.079,14.457,6.252,8.987,6.642,5.079,16.410,6.642,7.033,13.284,9.377,-1.563,24.225,33.993,-8.987,-19.536,-1.954,14.457,-5.470,-5.079,19.145,20.708,-8.987,4.298
'[22:53:47.191 08/07/2079]',1.172,19.536,4.689,9.768,-1.563,12.112,9.768,14.847,9.768,9.377,13.675,11.331,26.178,33.993,-6.642,-8.205,-0.391,13.284,-3.907,-5.470,14.847,18.364,-6.642,-1.172
'[22:53:47.195 08/07/2079]',1.563,5.861,-1.563,10.549,-5.861,8.205,4.298,10.159,11.722,3.126,8.596,3.907,26.178,28.132,-12.894,-12.503,-2.344,9.768,2.344,-7.814,16.801,18.364,-12.894,-4.689
'[22:53:47.199 08/07/2079]',-8.987,15.238,-12.112,14.847,-4.298,-0.781,8.987,5.861,14.457,2.735,6.642,3.126,21.880,27.741,-4.689,-16.801,-5.861,9.377,12.894,-10.940,20.708,14.847,-4.689,-10.549
'[22:53:47.203 08/07/2079]',7.814,14.457,-3.516,3.516,7.033,0.000,12.503,2.735,17.973,2.344,12.112,7.814,21.880,21.880,2.344,-5.861,-4.298,9.377,4.298,-9.768,4.689,9.768,2.344,-6.252
'[22:53:47.207 08/07/2079]',12.112,5.470,-4.298,3.907,13.675,-6.252,13.284,-2.735,12.112,1.954,11.722,0.781,14.066,16.801,3.516,-7.033,-1.563,10.159,5.079,-4.689,-4.298,12.894,3.516,-10.159
'[22:53:47.211 08/07/2079]',12.894,9.377,-7.424,1.563,20.708,-15.629,19.145,-8.205,5.470,11.722,11.722,-7.814,12.503,22.662,0.781,-14.847,-3.126,8.205,8.205,-10.159,-0.781,17.973,0.781,-5.470
'[22:53:47.215 08/07/2079]',8.205,11.331,-1.954,1.172,14.457,-1.954,9.768,-3.907,2.344,15.629,11.331,-4.689,12.894,27.350,-3.126,-12.112,0.391,2.344,2.735,-4.298,-5.470,21.099,-3.126,-5.861
'[22:53:47.219 08/07/2079]',12.894,4.689,-0.391,11.331,10.940,8.987,4.689,3.126,6.642,14.066,17.582,0.391,17.582,28.523,-10.159,3.516,2.735,3.516,1.172,1.563,-1.563,17.192,-10.159,-1.172
'[22:53:47.223 08/07/2079]',17.973,0.000,-3.907,14.457,14.847,3.907,9.768,-0.781,2.735,17.973,15.629,0.391,11.722,41.416,-16.410,0.391,1.172,8.205,4.689,-4.689,6.642,21.490,-16.410,-4.689
'[22:53:47.227 08/07/2079]',25.788,0.391,-10.159,5.861,19.927,0.391,6.642,-5.470,11.331,8.205,8.987,-5.861,9.377,31.258,-7.424,-10.159,-1.172,5.861,10.940,-4.689,-5.079,17.192,-7.424,-7.424
'[22:53:47.230 08/07/2079]',29.304,9.377,-1.172,-2.344,32.039,0.391,12.503,-9.768,19.536,6.252,17.192,-8.205,11.722,22.271,6.642,-7.033,3.516,8.987,1.954,-2.344,-14.457,12.112,6.642,-3.907
'[22:53:47.234 08/07/2079]',34.774,-3.516,-6.642,3.907,36.728,-11.331,17.192,-14.847,10.940,12.112,23.053,-2.344,15.629,11.722,10.549,4.689,3.907,12.112,7.424,-1.563,-10.549,5.470,10.549,1.172
'[22:53:47.238 08/07/2079]',34.383,-11.722,-6.252,5.861,26.569,-3.907,18.364,-19.145,5.861,8.596,30.867,-4.298,9.377,7.424,8.596,14.457,3.516,10.940,7.033,-1.172,-14.457,4.689,8.596,15.629
'[22:53:47.242 08/07/2079]',14.066,1.172,3.516,13.675,12.503,8.596,13.284,-1.172,12.503,3.126,25.788,11.722,-0.781,17.973,8.987,26.960,8.205,7.814,-2.735,0.781,-13.675,4.298,8.987,19.145
'[22:53:47.246 08/07/2079]',14.066,-2.735,3.907,15.238,5.470,10.549,5.861,8.987,10.549,0.391,13.284,18.364,-3.126,25.397,-5.861,27.350,7.424,2.735,-3.126,4.298,-3.907,1.563,-5.861,18.364
'[22:53:47.250 08/07/2079]',7.424,-8.205,-2.735,5.470,-10.159,4.689,9.377,-1.954,-5.079,-0.391,12.894,3.126,-12.503,29.304,-21.490,15.238,-0.391,2.735,3.516,-0.391,-4.298,8.596,-21.490,12.112
'[22:53:47.254 08/07/2079]',10.159,0.781,-5.861,3.907,1.172,1.563,9.377,-3.907,-0.781,-2.735,13.284,1.954,-2.344,1.172,-1.954,14.847,-1.563,0.000,6.642,-9.768,-18.364,9.377,-1.954,5.079
'[22:53:47.258 08/07/2079]',20.317,1.172,-4.298,0.391,12.112,2.344,2.735,-1.172,6.252,-1.563,11.331,2.735,15.629,-7.424,-3.907,15.238,0.000,-0.391,5.079,-4.298,-17.192,1.563,-3.907,4.689
'[22:53:47.262 08/07/2079]',16.801,-4.298,-5.861,-4.298,6.642,-7.424,5.470,-3.516,-9.377,8.987,18.755,-5.470,52.747,-47.277,1.172,6.642,0.391,2.344,6.642,-3.126,-12.503,-7.814,1.172,5.079
'[22:53:47.266 08/07/2079]',9.768,7.033,-4.689,-3.516,9.768,7.424,-3.516,-6.252,16.410,-3.516,18.364,-1.563,1.954,-5.470,22.662,10.940,1.172,3.126,5.470,-5.861,-35.556,-0.391,22.662,10.549
'[22:53:47.270 08/07/2079]',3.516,0.391,-2.344,6.252,-4.689,16.801,-6.252,2.344,12.503,-3.907,23.443,10.940,0.781,-2.344,19.927,25.788,5.079,4.689,3.126,2.344,-26.960,-7.814,19.927,16.801
'[22:53:47.273 08/07/2079]',-10.159,-3.516,-1.954,3.907,-14.847,10.159,-6.252,-0.781,4.298,-3.516,26.569,9.377,-6.642,10.549,8.205,25.006,5.470,8.205,2.735,1.172,-17.192,-1.563,8.205,18.364
'[22:53:47.277 08/07/2079]',-10.549,9.377,-8.596,6.252,-7.814,7.814,-6.642,2.735,5.079,-5.861,23.834,7.033,-23.053,23.053,10.940,18.755,4.298,8.596,9.377,-7.424,-29.304,9.377,10.940,12.503
'[22:53:47.281 08/07/2079]',-6.642,10.940,-7.424,5.079,4.689,-1.172,-6.642,4.689,3.126,-2.735,18.755,7.033,-9.768,17.973,6.642,10.940,5.861,5.470,8.205,1.172,-21.490,5.861,6.642,9.377
'[22:53:47.285 08/07/2079]',12.503,12.503,0.781,5.079,18.364,0.000,0.000,12.894,9.768,-1.954,19.927,6.642,7.424,10.940,2.735,12.112,7.424,5.470,0.000,0.391,-14.066,0.391,2.735,8.205
'[22:53:47.289 08/07/2079]',22.271,4.689,0.000,6.642,25.788,-2.735,3.516,7.814,10.940,-3.907,19.927,0.781,-7.424,13.284,13.675,8.205,5.470,3.126,0.781,0.781,-25.397,3.126,13.675,12.894
'[22:53:47.293 08/07/2079]',11.722,-0.781,0.000,1.954,18.364,-8.987,1.563,1.954,4.689,-11.331,10.940,-4.689,-15.238,6.252,8.205,0.781,1.954,-3.516,0.781,-1.172,-14.457,0.000,8.205,13.284
'[22:53:47.297 08/07/2079]',-4.689,14.066,5.470,4.298,-3.907,10.159,0.391,12.894,6.252,-9.768,12.894,-3.516,-5.861,5.079,3.126,2.735,9.377,-1.563,-4.689,7.814,-16.801,-0.391,3.126,11.722
'[22:53:47.301 08/07/2079]',-21.099,-0.391,3.907,11.331,-4.298,-9.377,0.391,7.424,-3.126,-10.549,16.020,-0.391,-15.238,1.172,2.735,11.722,3.907,1.954,-3.126,3.907,-8.987,-0.391,2.735,8.987
'[22:53:47.305 08/07/2079]',-3.126,-0.781,4.689,12.112,10.940,-8.596,10.549,-0.391,-2.344,-4.689,22.662,-5.470,-4.689,-0.781,-0.781,16.410,5.861,7.033,-3.907,-0.781,-2.735,1.172,-0.781,4.689
'[22:53:47.309 08/07/2079]',-9.768,10.159,4.689,19.145,7.033,-2.735,5.861,13.675,-0.391,-3.126,16.410,12.503,-4.298,-5.861,13.675,22.271,7.814,6.252,-3.907,2.344,-1.563,-5.861,13.675,2.735
'[22:53:47.313 08/07/2079]',-1.954,-3.516,-0.781,15.629,12.894,-20.317,3.516,12.503,2.735,-5.861,7.814,8.987,-5.079,-11.722,13.284,17.582,2.735,2.735,1.563,8.205,-5.470,-8.596,13.284,-1.954
'[22:53:47.316 08/07/2079]',1.172,-1.172,3.516,6.252,10.940,-18.755,16.801,0.781,6.642,-4.689,15.238,-3.126,-3.516,0.000,7.033,11.331,0.781,5.079,-2.735,1.172,-4.689,0.781,7.033,3.516
'[22:53:47.320 08/07/2079]',-4.298,-4.689,5.861,5.470,1.563,-1.954,2.344,0.391,8.596,-7.424,17.973,0.391,-1.954,3.126,4.298,12.894,1.563,0.391,-5.079,4.689,-3.516,2.344,4.298,-3.516
'[22:53:47.324 08/07/2079]',-11.331,-4.689,6.252,2.735,-7.814,-0.781,-0.781,3.126,6.252,-6.642,18.755,-1.172,-2.344,7.033,-0.781,12.112,2.344,-0.391,-5.470,10.549,-11.331,-0.391,-0.781,1.563
'[22:53:47.328 08/07/2079]',-16.801,0.391,14.457,-1.172,-14.066,5.861,3.126,1.563,4.689,-7.033,22.662,-5.079,0.391,10.549,-3.516,9.377,1.563,3.516,-13.675,2.735,-3.907,6.252,-3.516,-8.987
'[22:53:47.332 08/07/2079]',-4.689,5.861,-2.344,2.735,-1.563,5.470,-0.391,-1.954,3.126,-7.033,13.284,-4.689,-0.391,-9.377,7.814,5.861,0.000,1.172,3.126,0.391,-13.284,-1.563,7.814,-1.563
'[22:53:47.336 08/07/2079]',-10.549,8.987,-1.954,4.689,-4.298,6.252,-0.391,0.781,4.689,-5.861,13.675,-1.954,-2.735,-10.940,8.596,16.410,-1.954,0.781,2.735,8.596,-18.364,-10.940,8.596,-8.987
'[22:53:47.340 08/07/2079]',-9.377,-1.954,-1.954,11.722,-6.642,0.391,5.470,-1.172,13.284,-10.549,18.755,-2.735,0.781,-8.205,7.033,19.145,-3.907,4.298,2.735,3.516,-3.126,-7.424,7.033,1.563
'[22:53:47.344 08/07/2079]',-14.066,0.781,-2.735,9.377,-1.172,-8.205,6.642,-2.735,11.331,-9.768,14.457,-1.563,-3.126,-5.079,5.861,16.801,-6.252,3.907,3.516,0.391,-2.735,-5.861,5.861,-7.033
'[22:53:47.348 08/07/2079]',-22.662,6.252,7.424,8.205,-10.940,1.563,3.126,6.252,9.768,-3.907,12.503,0.000,-12.894,12.112,8.596,8.987,-3.907,3.907,-6.642,2.344,6.642,-12.112,8.596,0.391
'[22:53:47.352 08/07/2079]',-17.973,-7.424,9.768,5.861,-22.271,7.033,1.563,2.735,5.861,-9.768,17.582,1.172,-4.689,-1.563,7.033,14.847,-5.861,7.424,-8.987,7.424,3.516,-13.284,7.033,-12.503
'[22:53:47.355 08/07/2079]',-11.331,-7.814,2.735,12.503,-10.549,0.000,3.907,2.735,-1.563,-5.470,16.410,7.033,-10.159,-14.847,18.755,23.053,-4.689,8.205,-1.954,2.344,-10.940,-7.033,18.755,-10.159
'[22:53:47.359 08/07/2079]',-8.987,5.079,-1.563,7.814,-4.298,-1.563,5.470,3.516,-2.344,-5.470,10.940,-3.907,-7.424,-13.675,15.629,5.079,-5.079,4.689,2.344,0.781,-17.973,0.391,15.629,-19.536
'[22:53:47.363 08/07/2079]',-21.099,5.861,-0.391,8.596,-9.768,-5.470,0.781,7.424,-3.516,-7.814,12.894,-1.954,-3.126,-20.317,12.894,9.768,-3.126,3.907,1.172,8.987,-10.940,-8.205,12.894,-19.145
'[22:53:47.367 08/07/2079]',-24.225,1.563,2.344,17.973,0.000,-19.927,10.549,7.424,-8.987,-0.391,14.847,-6.252,-5.079,-19.145,6.252,17.192,-4.689,8.205,-1.563,3.907,-2.344,-5.861,6.252,-18.364
'[22:53:47.371 08/07/2079]',-16.410,3.126,14.457,9.377,8.205,-14.847,22.271,-3.126,-2.344,2.735,25.397,-16.801,-3.907,-11.722,15.238,8.987,-1.954,12.503,-13.675,-3.516,2.344,-3.516,15.238,-20.708
'[22:53:47.375 08/07/2079]',-23.443,2.735,21.880,14.847,-2.735,7.424,1.954,8.987,-1.954,1.563,20.708,2.344,-7.033,-9.768,17.192,23.053,3.907,12.503,-21.099,6.252,8.205,-17.973,17.192,-14.066
'[22:53:47.379 08/07/2079]',-23.834,-0.781,15.238,14.457,-12.112,9.768,0.391,7.814,0.391,-1.563,17.973,4.689,-4.298,-21.099,20.708,27.350,3.907,12.503,-14.457,7.033,-2.344,-17.192,20.708,-17.973
'[22:53:47.383 08/07/2079]',-18.755,10.159,12.112,14.066,-3.126,9.768,8.205,4.689,3.907,-3.126,19.927,3.907,-3.907,-21.880,20.317,30.085,3.126,14.457,-11.331,-2.344,-12.503,-8.205,20.317,-14.847
'[22:53:47.387 08/07/2079]',-11.722,6.642,5.861,16.020,-15.238,25.006,6.642,1.172,9.768,-3.907,21.880,5.470,-0.391,-11.331,10.549,35.165,3.516,10.159,-5.079,5.079,-17.582,-1.563,10.549,-28.132
'[22:53:47.391 08/07/2079]',-4.689,-10.159,7.033,17.192,-9.377,9.377,7.814,1.563,2.735,-1.563,21.099,1.172,-10.549,-9.768,14.847,29.304,1.954,6.252,-6.252,5.861,-17.973,-0.781,14.847,-23.443
'[22:53:47.395 08/07/2079]',-5.470,-4.298,9.768,17.973,0.391,0.781,13.675,2.735,-3.516,-1.563,22.271,3.907,-13.675,-6.252,13.284,26.960,3.907,7.033,-8.987,-1.172,-8.987,4.298,13.284,-22.271
'[22:53:47.398 08/07/2079]',-16.801,-7.033,13.675,10.159,-9.377,3.126,10.159,-2.735,-12.503,0.391,21.490,-0.391,-20.317,-0.781,12.112,16.801,3.516,2.344,-12.894,3.907,1.172,-4.689,12.112,-12.894
'[22:53:47.402 08/07/2079]',-13.284,-8.987,16.410,10.940,-13.284,15.629,5.079,-1.563,-23.834,1.954,27.741,6.642,-26.178,-1.172,15.629,24.615,6.642,3.516,-15.629,9.768,-0.391,-11.722,15.629,-17.192
'[22:53:47.406 08/07/2079]',-8.596,0.781,9.768,17.192,-5.470,17.192,8.987,-0.391,-18.755,0.391,32.039,17.582,-14.847,-9.377,14.847,41.807,4.298,8.205,-8.987,-4.689,-1.172,-10.159,14.847,-17.973
'[22:53:47.410 08/07/2079]',-7.033,12.112,9.377,9.377,4.298,10.940,17.973,-8.987,0.391,4.298,30.867,4.298,10.159,-5.079,3.126,31.648,3.516,7.033,-8.596,-10.159,-0.781,2.344,3.126,-21.880
'[22:53:47.414 08/07/2079]',-1.954,14.457,12.503,8.987,7.424,16.020,17.192,-6.642,7.814,9.377,29.304,-5.079,3.126,-13.284,31.258,21.880,7.033,6.642,-11.722,-3.516,-24.225,-4.298,31.258,-19.536
'[22:53:47.418 08/07/2079]',3.907,4.689,11.722,12.894,12.112,9.377,16.020,-4.298,20.317,5.079,27.741,-2.735,3.516,-8.205,22.662,32.430,5.861,6.252,-10.940,-1.172,-23.443,-0.781,22.662,-24.225
'[22:53:47.422 08/07/2079]',9.768,-0.391,13.675,4.689,19.536,-0.781,26.569,-16.801,23.834,4.298,24.225,-17.973,-4.689,-1.172,20.317,20.708,7.033,3.126,-12.894,-4.298,-15.238,0.000,20.317,-27.350
'[22:53:47.426 08/07/2079]',2.344,-7.424,17.192,0.781,10.940,12.112,5.079,-14.847,1.563,11.331,15.629,-19.145,-5.079,-12.503,21.099,6.642,9.377,-3.907,-16.410,3.126,-12.894,-3.907,21.099,-24.225
'[22:53:47.430 08/07/2079]',8.987,-3.907,9.768,4.689,15.629,10.549,0.391,-6.642,5.470,9.377,12.894,3.516,5.470,-8.596,11.331,23.443,10.940,-2.344,-8.987,2.735,-5.861,-5.079,11.331,-19.145
'[22:53:47.434 08/07/2079]',11.331,2.735,7.814,8.205,18.364,9.377,10.549,-7.814,5.079,8.596,18.364,2.735,10.549,-18.364,13.284,29.695,8.987,1.563,-7.033,-12.112,-2.344,-4.689,13.284,-20.317
'[22:53:47.438 08/07/2079]',16.410,0.000,2.735,11.331,23.443,10.549,10.940,-14.847,-14.066,23.053,25.006,-1.954,46.496,-50.403,9.377,25.788,12.503,0.391,-1.954,-12.503,8.596,-12.112,9.377,-31.648
'[22:53:47.441 08/07/2079]',1.563,-1.563,3.907,9.768,3.516,10.940,7.424,-8.205,13.675,-2.344,17.192,1.172,0.391,-10.159,12.894,26.569,7.814,-6.252,-3.126,1.172,-7.814,-10.940,12.894,-38.291
'[22:53:47.445 08/07/2079]',-7.814,0.781,1.954,7.424,-11.331,16.410,7.033,-8.596,22.662,-10.159,15.238,-3.126,5.079,-10.159,6.642,22.662,10.159,-8.205,-1.172,-3.126,-4.689,-7.033,6.642,-45.714
